__,hs300,zz500,sz50
2015/06/15 10:00,5325,11428.8,3352.2
2015/06/15 10:05,5324.4,11386.6,3358.4
2015/06/15 10:10,5321,11388,3357.4
2015/06/15 10:15,5309.8,11358.6,3355.6
2015/06/15 10:20,5333.2,11377.6,3373.6
2015/06/15 10:25,5335.2,11418.8,3371.8
2015/06/15 10:30,5328.8,11387,3372.4
2015/06/15 10:35,5309.4,11362.2,3358.6
2015/06/15 10:40,5310,11368,3357.6
2015/06/15 10:45,5296.6,11334.6,3343.2
2015/06/15 10:50,5277.6,11269,3336.4
2015/06/15 10:55,5272.2,11260.2,3333
2015/06/15 11:00,5216.8,11141.6,3298.4
2015/06/15 11:05,5223.6,11164.6,3304.6
2015/06/15 11:10,5218.6,11228.8,3294.8
2015/06/15 11:15,5254.8,11280,3312.6
2015/06/15 11:20,5245,11264.2,3305.4
2015/06/15 11:25,5221.8,11216.6,3291.8
2015/06/15 11:30,5204.8,11214,3275
2015/06/15 13:00,5221.6,11251.6,3283
2015/06/15 13:05,5235.2,11266,3297
2015/06/15 13:10,5242.6,11273.8,3302.4
2015/06/15 13:15,5251.4,11269.8,3308.8
2015/06/15 13:20,5271.4,11317.8,3320.6
2015/06/15 13:25,5254.6,11279,3307
2015/06/15 13:30,5256.4,11284.6,3307.8
2015/06/15 13:35,5263,11297.4,3313
2015/06/15 13:40,5240.6,11272.2,3299.4
2015/06/15 13:45,5279.6,11371.4,3321.8
2015/06/15 13:50,5293.6,11407.8,3329.2
2015/06/15 13:55,5285,11399.2,3320.6
2015/06/15 14:00,5278,11398.4,3316.2
2015/06/15 14:05,5284.8,11406.2,3321.6
2015/06/15 14:10,5300.2,11453,3327.6
2015/06/15 14:15,5300.6,11481,3326.8
2015/06/15 14:20,5298,11422.6,3325.2
2015/06/15 14:25,5260.6,11304.4,3306.6
2015/06/15 14:30,5262.4,11325,3307.8
2015/06/15 14:35,5221.4,11264,3283.2
2015/06/15 14:40,5229.6,11311.6,3285
2015/06/15 14:45,5222.2,11272,3280.4
2015/06/15 14:50,5191.6,11207,3261.6
2015/06/15 14:55,5186.6,11186.2,3264
2015/06/15 15:00,5184.6,11201.2,3254.4
2015/06/15 15:05,5193.2,11219,3264
2015/06/15 15:10,5173.6,11200,3248.2
2015/06/15 15:15,5199.8,11228.6,3263.8
2015/06/16 09:15,5195.2,11204,3265
2015/06/16 09:20,5161,11129,3245.4
2015/06/16 09:25,5162,11119.4,3249
2015/06/16 09:30,5148.8,11093,3241.8
2015/06/16 09:35,5160,11086.8,3259.4
2015/06/16 09:40,5141.8,11017.2,3250.2
2015/06/16 09:45,5183.2,11085,3283.4
2015/06/16 09:50,5188.4,11083,3289.8
2015/06/16 09:55,5186,11094.8,3283.8
2015/06/16 10:00,5185.6,11063,3290
2015/06/16 10:05,5150.4,10930,3271.8
2015/06/16 10:10,5116,10839.2,3252
2015/06/16 10:15,5130.8,10874.2,3262.6
2015/06/16 10:20,5090,10815,3235.6
2015/06/16 10:25,5076,10698,3236.2
2015/06/16 10:30,5079.8,10750,3235.2
2015/06/16 10:35,5099.8,10842.6,3240.2
2015/06/16 10:40,5101.6,10842,3241.2
2015/06/16 10:45,5109.2,10848.2,3242.6
2015/06/16 10:50,5132,10913,3252.2
2015/06/16 10:55,5115.6,10834.8,3246.2
2015/06/16 11:00,5125.4,10875.8,3247
2015/06/16 11:05,5107.8,10797.6,3240.4
2015/06/16 11:10,5145,10910.6,3258.4
2015/06/16 11:15,5142.8,10934,3254
2015/06/16 11:20,5157.6,10986,3257
2015/06/16 11:25,5182.2,11056.8,3268
2015/06/16 11:30,5171.2,11008.6,3266.2
2015/06/16 13:00,5170.4,11008.6,3262.8
2015/06/16 13:05,5149.4,10930.4,3255.8
2015/06/16 13:10,5151.2,10912.2,3257.4
2015/06/16 13:15,5141.4,10889.8,3252.6
2015/06/16 13:20,5131.4,10899.8,3244.2
2015/06/16 13:25,5139,10939.8,3242.4
2015/06/16 13:30,5138.6,10931.8,3242
2015/06/16 13:35,5132.2,10922.8,3239.6
2015/06/16 13:40,5123.4,10907.6,3230.4
2015/06/16 13:45,5113.4,10898.4,3222.6
2015/06/16 13:50,5110,10893.8,3223
2015/06/16 13:55,5117,10905.4,3226.6
2015/06/16 14:00,5094.6,10858,3210.6
2015/06/16 14:05,5108.8,10904.2,3217.2
2015/06/16 14:10,5090.4,10850.8,3208.8
2015/06/16 14:15,5050.2,10758.4,3184.2
2015/06/16 14:20,5080,10863.8,3198.4
2015/06/16 14:25,5072.2,10838,3194.4
2015/06/16 14:30,5045.8,10789.6,3181
2015/06/16 14:35,5040.4,10752.6,3173
2015/06/16 14:40,5029.4,10741.6,3167.4
2015/06/16 14:45,5050.4,10796.4,3184.8
2015/06/16 14:50,5057.8,10804,3188.8
2015/06/16 14:55,5061,10811.2,3188.2
2015/06/16 15:00,5076,10790.4,3203.8
2015/06/16 15:05,5066.8,10835.8,3194.8
2015/06/16 15:10,5068.6,10838.8,3192.2
2015/06/16 15:15,5069.2,10839,3193.4
2015/06/17 09:15,5081,10812,3218.8
2015/06/17 09:20,5077,10786,3214.2
2015/06/17 09:25,5074.8,10762,3213.4
2015/06/17 09:30,5080.8,10798,3223.2
2015/06/17 09:35,5065.4,10784.6,3199
2015/06/17 09:40,5084,10824.4,3214.2
2015/06/17 09:45,5077.2,10844.2,3207.4
2015/06/17 09:50,5076,10837.6,3205.4
2015/06/17 09:55,5060.8,10791.4,3192.6
2015/06/17 10:00,5046.4,10775.4,3187
2015/06/17 10:05,5045,10730.4,3191.6
2015/06/17 10:10,5029.6,10677.2,3185
2015/06/17 10:15,5032,10656.2,3195.2
2015/06/17 10:20,5037.6,10677.2,3197
2015/06/17 10:25,5024.8,10602.8,3197.2
2015/06/17 10:30,5028.8,10656.8,3195.4
2015/06/17 10:35,4997.4,10582.4,3175.6
2015/06/17 10:40,5000.6,10610.2,3177.8
2015/06/17 10:45,4973.2,10539,3163.2
2015/06/17 10:50,4978.2,10555,3166.4
2015/06/17 10:55,4991.4,10598.2,3176.6
2015/06/17 11:00,4993,10586.6,3178.8
2015/06/17 11:05,4983.8,10543,3175.4
2015/06/17 11:10,5018.6,10672.8,3189
2015/06/17 11:15,5007,10628,3183
2015/06/17 11:20,4985.2,10597,3164.8
2015/06/17 11:25,5004.8,10629.8,3177
2015/06/17 11:30,4992.4,10621,3170
2015/06/17 13:00,4998.2,10653.2,3172
2015/06/17 13:05,4992.2,10662,3163.8
2015/06/17 13:10,5022,10746,3177
2015/06/17 13:15,5054.6,10830.4,3192.6
2015/06/17 13:20,5047,10810.8,3187
2015/06/17 13:25,5064,10871,3195
2015/06/17 13:30,5067.2,10922.6,3189.2
2015/06/17 13:35,5048.2,10865.4,3178
2015/06/17 13:40,5035.8,10822.4,3174.2
2015/06/17 13:45,5042.6,10818,3178.4
2015/06/17 13:50,5072.2,10930,3187.6
2015/06/17 13:55,5066.4,10901.4,3181.4
2015/06/17 14:00,5079.8,10944,3187.8
2015/06/17 14:05,5076,10929.6,3187.8
2015/06/17 14:10,5077.4,10927,3189.6
2015/06/17 14:15,5096,10985.6,3199.2
2015/06/17 14:20,5109.2,11020.2,3203.4
2015/06/17 14:25,5113.2,10988.4,3207.2
2015/06/17 14:30,5145,11055.8,3226
2015/06/17 14:35,5142.2,11034.4,3223.6
2015/06/17 14:40,5160.2,11097.2,3230.6
2015/06/17 14:45,5143.4,11075,3220.8
2015/06/17 14:50,5125.2,11016.4,3211.2
2015/06/17 14:55,5124.4,11034.8,3211.8
2015/06/17 15:00,5120,11046.4,3210.2
2015/06/17 15:05,5103.4,11021.2,3201.6
2015/06/17 15:10,5112.4,11045.2,3204.6
2015/06/17 15:15,5113.8,11033.4,3205.4
2015/06/18 09:15,5099,10987.8,3195.4
2015/06/18 09:20,5100.6,11031.8,3191
2015/06/18 09:25,5073.8,10962.8,3178.6
2015/06/18 09:30,5081.8,10973,3180.4
2015/06/18 09:35,5083.6,11037.4,3172.8
2015/06/18 09:40,5107,11081.6,3181.4
2015/06/18 09:45,5106.8,11078,3179.4
2015/06/18 09:50,5096.2,11056.8,3168.4
2015/06/18 09:55,5094.6,11072.2,3169.2
2015/06/18 10:00,5092.4,11053,3167.2
2015/06/18 10:05,5110.8,11124,3171.8
2015/06/18 10:10,5110.6,11136.4,3174
2015/06/18 10:15,5099.2,11102,3167.6
2015/06/18 10:20,5093.8,11083.8,3166.6
2015/06/18 10:25,5099,11084.6,3171
2015/06/18 10:30,5077.8,11050.6,3155.4
2015/06/18 10:35,5080,11055,3160.2
2015/06/18 10:40,5058.6,10982,3148.8
2015/06/18 10:45,5061.8,10988,3148
2015/06/18 10:50,5072.4,11042,3152.6
2015/06/18 10:55,5054.4,11016.6,3139
2015/06/18 11:00,5048.2,10983.2,3134.8
2015/06/18 11:05,5066.4,11031,3141.6
2015/06/18 11:10,5068.8,11035.8,3145.4
2015/06/18 11:15,5080.4,11069,3151.2
2015/06/18 11:20,5086.2,11090.8,3153.6
2015/06/18 11:25,5103.8,11102.8,3163.8
2015/06/18 11:30,5109.8,11129,3165.8
2015/06/18 13:00,5107,11120.4,3165.2
2015/06/18 13:05,5085.2,11078,3151.6
2015/06/18 13:10,5072.2,11044.2,3144.8
2015/06/18 13:15,5063.6,11030,3140
2015/06/18 13:20,5065.6,11045,3139
2015/06/18 13:25,5060.6,11030.8,3140
2015/06/18 13:30,5055.4,11002,3136.2
2015/06/18 13:35,5070.6,11011.6,3150.2
2015/06/18 13:40,5065.8,11019.4,3143.2
2015/06/18 13:45,5052.8,10986.4,3134.6
2015/06/18 13:50,5040.6,10933.2,3130.4
2015/06/18 13:55,5051.2,10981.2,3137.6
2015/06/18 14:00,5051.6,10957.8,3141.2
2015/06/18 14:05,5046,10942.2,3140.2
2015/06/18 14:10,5039.6,10950.4,3132
2015/06/18 14:15,5030.8,10900.6,3130.8
2015/06/18 14:20,5028.6,10913.8,3129.2
2015/06/18 14:25,5008,10864.4,3115
2015/06/18 14:30,5005.2,10859.2,3115.2
2015/06/18 14:35,4984,10826,3103.2
2015/06/18 14:40,4983.2,10826.8,3100.8
2015/06/18 14:45,4947.6,10774.4,3080.2
2015/06/18 14:50,4970.8,10768.2,3094.6
2015/06/18 14:55,4939.4,10733.8,3072.6
2015/06/18 15:00,4936,10725,3066.8
2015/06/18 15:05,4939,10689,3081.8
2015/06/18 15:10,4939.6,10690,3083
2015/06/18 15:15,4934,10672.6,3085.4
2015/06/19 09:15,4930.6,10692,3078.4
2015/06/19 09:20,4908,10630.2,3071.8
2015/06/19 09:25,4898.4,10624,3058.6
2015/06/19 09:30,4880,10563.8,3055.2
2015/06/19 09:35,4896.8,10594.2,3061.6
2015/06/19 09:40,4914.4,10653.2,3075.2
2015/06/19 09:45,4911.4,10650,3070
2015/06/19 09:50,4903.2,10602.2,3072
2015/06/19 09:55,4885.6,10513.2,3068
2015/06/19 10:00,4867.8,10439.4,3059
2015/06/19 10:05,4886.2,10525.8,3068.2
2015/06/19 10:10,4889,10514.2,3068.8
2015/06/19 10:15,4861,10449.8,3055.6
2015/06/19 10:20,4850.6,10421.2,3051
2015/06/19 10:25,4850.2,10399,3051.4
2015/06/19 10:30,4822.2,10358,3033.4
2015/06/19 10:35,4831.8,10415.2,3032.6
2015/06/19 10:40,4853.6,10422.4,3051
2015/06/19 10:45,4873.4,10470.4,3063.6
2015/06/19 10:50,4873.6,10440.8,3062
2015/06/19 10:55,4892.8,10493.6,3071.6
2015/06/19 11:00,4879.4,10478,3064.2
2015/06/19 11:05,4900.4,10508.2,3073.2
2015/06/19 11:10,4898,10517,3071.2
2015/06/19 11:15,4873.2,10448.6,3061.2
2015/06/19 11:20,4844.8,10396.6,3046.4
2015/06/19 11:25,4870,10442.4,3056.6
2015/06/19 11:30,4870,10450,3053.8
2015/06/19 13:00,4868,10441,3059.8
2015/06/19 13:05,4849.6,10403.4,3041.2
2015/06/19 13:10,4847.6,10392.8,3043.2
2015/06/19 13:15,4823,10359,3028
2015/06/19 13:20,4833.6,10356.2,3032.4
2015/06/19 13:25,4834.6,10393,3030.2
2015/06/19 13:30,4816.2,10338.6,3019.2
2015/06/19 13:35,4810.2,10324,3019.4
2015/06/19 13:40,4797,10301,3004.2
2015/06/19 13:45,4813.6,10354,3015.2
2015/06/19 13:50,4797.4,10318.4,3001.4
2015/06/19 13:55,4805.6,10338.8,3008.2
2015/06/19 14:00,4810.8,10335.2,3010.2
2015/06/19 14:05,4822.6,10366.8,3018
2015/06/19 14:10,4809.8,10326.2,3013
2015/06/19 14:15,4796.8,10275.8,3004.2
2015/06/19 14:20,4790.2,10279.2,3000.4
2015/06/19 14:25,4780.6,10261.4,2992.6
2015/06/19 14:30,4793.2,10283.8,3000
2015/06/19 14:35,4754,10238,2990
2015/06/19 14:40,4769.6,10226,2992.2
2015/06/19 14:45,4768.8,10218.6,2989
2015/06/19 14:50,4764.2,10211,2990.8
2015/06/19 14:55,4767.6,10211.4,2992
2015/06/19 15:00,4768,10210,2993
2015/06/23 09:15,4626.8,9975.6,2891.6
2015/06/23 09:20,4596.2,9880.4,2877.8
2015/06/23 09:25,4648,9961.8,2919.6
2015/06/23 09:30,4657.2,9996.8,2926.8
2015/06/23 09:35,4648,9977,2916
2015/06/23 09:40,4632,9901,2914
2015/06/23 09:45,4652,9970.4,2919.4
2015/06/23 09:50,4681.4,10011.4,2941
2015/06/23 09:55,4690.8,10020,2947.6
2015/06/23 10:00,4690.4,9992.8,2951.4
2015/06/23 10:05,4708.8,10006.4,2969.6
2015/06/23 10:10,4701.4,9967.2,2968.4
2015/06/23 10:15,4692.2,9923.6,2962.2
2015/06/23 10:20,4682.8,9922.6,2955
2015/06/23 10:25,4651.2,9817.2,2936.8
2015/06/23 10:30,4675,9868.2,2953.2
2015/06/23 10:35,4683.2,9864.6,2961.2
2015/06/23 10:40,4645,9741,2942
2015/06/23 10:45,4656,9775.4,2949.4
2015/06/23 10:50,4623.2,9676.4,2928
2015/06/23 10:55,4644,9709.4,2943
2015/06/23 11:00,4608.4,9599.8,2926.2
2015/06/23 11:05,4620.2,9617.4,2933.6
2015/06/23 11:10,4578.6,9519.6,2906.2
2015/06/23 11:15,4566.6,9524.6,2893.4
2015/06/23 11:20,4508.8,9490,2848.4
2015/06/23 11:25,4618.8,9678.8,2913.6
2015/06/23 11:30,4646,9696,2940.8
2015/06/23 13:00,4652,9719.2,2946.4
2015/06/23 13:05,4632.6,9666,2933.4
2015/06/23 13:10,4690.6,9827.6,2965.8
2015/06/23 13:15,4704,9825,2973
2015/06/23 13:20,4732.8,9874.6,2992.8
2015/06/23 13:25,4755.8,9949,3003.4
2015/06/23 13:30,4735.4,9896.4,2991.8
2015/06/23 13:35,4764.6,9955.2,3009.2
2015/06/23 13:40,4727.6,9868.4,2986
2015/06/23 13:45,4731.6,9895,2981
2015/06/23 13:50,4745,9934,2988
2015/06/23 13:55,4781.8,10073.8,3004.4
2015/06/23 14:00,4760,10031.8,2990.4
2015/06/23 14:05,4770.4,10050.6,2996.6
2015/06/23 14:10,4742.2,9946.6,2988
2015/06/23 14:15,4738.2,9911.8,2990
2015/06/23 14:20,4721.4,9866.4,2981.2
2015/06/23 14:25,4703.2,9725.2,2987
2015/06/23 14:30,4754.8,9870,3011.4
2015/06/23 14:35,4780.8,9932.2,3026.4
2015/06/23 14:40,4774.6,9919.8,3021.4
2015/06/23 14:45,4795,10003,3029
2015/06/23 14:50,4799,10055.2,3027
2015/06/23 14:55,4794,9990.4,3029.2
2015/06/23 15:00,4777.2,9951.4,3017.4
2015/06/23 15:05,4749.8,9897,2999
2015/06/23 15:10,4743.8,9904.8,2992.6
2015/06/23 15:15,4730.8,9862.6,2982.6
2015/06/24 09:15,4760.6,9939.2,2996.8
2015/06/24 09:20,4759.2,9975,2989.2
2015/06/24 09:25,4763.8,10021,2993.4
2015/06/24 09:30,4770,10057.8,2997.2
2015/06/24 09:35,4798,10125,3006.2
2015/06/24 09:40,4802,10145.2,3004.8
2015/06/24 09:45,4808.4,10148.8,3007.4
2015/06/24 09:50,4819.6,10181.2,3009.8
2015/06/24 09:55,4827.2,10188.4,3011.2
2015/06/24 10:00,4818.4,10143,3005.2
2015/06/24 10:05,4814.6,10147.2,3000.8
2015/06/24 10:10,4795,10070.8,2990
2015/06/24 10:15,4816.2,10137.4,3001
2015/06/24 10:20,4815,10090,3005.6
2015/06/24 10:25,4813.6,10086.4,3002.6
2015/06/24 10:30,4818.4,10088.6,3009.8
2015/06/24 10:35,4834.8,10118.6,3020.4
2015/06/24 10:40,4847.2,10115,3030
2015/06/24 10:45,4837.4,10061,3023
2015/06/24 10:50,4823,9994,3020.6
2015/06/24 10:55,4817.4,9991.2,3017.2
2015/06/24 11:00,4794.2,9974.6,3005.8
2015/06/24 11:05,4806.4,10027.8,3008
2015/06/24 11:10,4768.8,9880,2992
2015/06/24 11:15,4795.6,9932.4,3007
2015/06/24 11:20,4798.8,9924,3011.2
2015/06/24 11:25,4777,9851,3000.2
2015/06/24 11:30,4796.6,9902,3008.8
2015/06/24 13:00,4800.8,9938,3010.4
2015/06/24 13:05,4767.2,9825.8,2994.2
2015/06/24 13:10,4761.6,9808.6,2994.6
2015/06/24 13:15,4764,9826.2,2995.8
2015/06/24 13:20,4738.4,9747.2,2980.6
2015/06/24 13:25,4725,9756,2976.6
2015/06/24 13:30,4717.2,9745.8,2972.8
2015/06/24 13:35,4742,9805,2985.6
2015/06/24 13:40,4754.2,9798.8,2990.6
2015/06/24 13:45,4777.2,9850.4,3004
2015/06/24 13:50,4798,9888,3013
2015/06/24 13:55,4788.8,9841.8,3009
2015/06/24 14:00,4793.6,9829.2,3013
2015/06/24 14:05,4813,9903.8,3025
2015/06/24 14:10,4812.6,9888.2,3024.6
2015/06/24 14:15,4831.6,9944.2,3037.6
2015/06/24 14:20,4826.4,9950,3034
2015/06/24 14:25,4808,9934.2,3020.4
2015/06/24 14:30,4832.2,9948,3034
2015/06/24 14:35,4851.4,9997.4,3044.2
2015/06/24 14:40,4842.4,9984.6,3041.6
2015/06/24 14:45,4856,10023.8,3049.6
2015/06/24 14:50,4865,10041,3055.4
2015/06/24 14:55,4849.2,10003,3045.4
2015/06/24 15:00,4843.6,10015.2,3037.4
2015/06/24 15:05,4851.6,10064,3040.2
2015/06/24 15:10,4855,10075,3039.8
2015/06/24 15:14,4858.2,10075,3039.8
2015/06/25 09:15,4885.8,10110.4,3078.2
2015/06/25 09:20,4887.6,10067.4,3085.6
2015/06/25 09:25,4880.4,10008,3083
2015/06/25 09:30,4873.8,10002.6,3075.8
2015/06/25 09:35,4874.2,9986.4,3079
2015/06/25 09:40,4857.6,9969.2,3069.4
2015/06/25 09:45,4858.2,9942.6,3078.6
2015/06/25 09:50,4847.2,9913,3071.6
2015/06/25 09:55,4830,9861.4,3058.4
2015/06/25 10:00,4814.6,9822.4,3051.4
2015/06/25 10:05,4832.8,9892.8,3058.2
2015/06/25 10:10,4834,9895,3057
2015/06/25 10:15,4843.8,9921.4,3059
2015/06/25 10:20,4825.8,9866,3047.6
2015/06/25 10:25,4820,9875,3043.8
2015/06/25 10:30,4846.8,9946.4,3058.4
2015/06/25 10:35,4856.2,9999,3059.8
2015/06/25 10:40,4872.8,10058.8,3068.8
2015/06/25 10:45,4869.8,10053,3062.6
2015/06/25 10:50,4857.2,9990,3056.8
2015/06/25 10:55,4834,9940.2,3047
2015/06/25 11:00,4825.2,9905,3044.6
2015/06/25 11:05,4843,9944.4,3055.6
2015/06/25 11:10,4858.6,10002.8,3060.2
2015/06/25 11:15,4869.8,10023.2,3071
2015/06/25 11:20,4867.2,10001,3067
2015/06/25 11:25,4898.2,10060,3086.6
2015/06/25 11:30,4870.8,9980.8,3071.2
2015/06/25 13:00,4872.6,9986.4,3071.8
2015/06/25 13:05,4866.2,9975,3065.8
2015/06/25 13:10,4849,9970,3052.6
2015/06/25 13:15,4847.8,9993.4,3053.2
2015/06/25 13:20,4837.2,9963.2,3047.2
2015/06/25 13:25,4855,10007.4,3055.6
2015/06/25 13:30,4825,9940.4,3035
2015/06/25 13:35,4827,9934.4,3037.6
2015/06/25 13:40,4822,9929,3033.6
2015/06/25 13:45,4802.4,9888.8,3021
2015/06/25 13:50,4819.6,9932.2,3035.2
2015/06/25 13:55,4808.6,9902,3026
2015/06/25 14:00,4783.6,9849,3012
2015/06/25 14:05,4790.6,9862.6,3017.4
2015/06/25 14:10,4776.4,9807.6,3009.2
2015/06/25 14:15,4783,9825.6,3016
2015/06/25 14:20,4784.8,9831.2,3017.8
2015/06/25 14:25,4723,9700,2981
2015/06/25 14:30,4747.8,9729.8,2999.8
2015/06/25 14:35,4704.2,9650.2,2976
2015/06/25 14:40,4681.4,9601,2963
2015/06/25 14:45,4626,9510,2933.2
2015/06/25 14:50,4651.4,9545.6,2951.2
2015/06/25 14:55,4639.4,9527.2,2942.6
2015/06/25 15:00,4614.2,9429.4,2927.4
2015/06/25 15:05,4606.8,9407.6,2928.6
2015/06/25 15:10,4582,9346.6,2913.6
2015/06/25 15:15,4587.2,9381.6,2919.2
2015/06/26 09:15,4574.6,9336.2,2911.8
2015/06/26 09:20,4547.8,9288.4,2894.8
2015/06/26 09:25,4540.8,9320.6,2886.2
2015/06/26 09:30,4498,9239.4,2863.8
2015/06/26 09:35,4524,9298,2885.6
2015/06/26 09:40,4508.4,9218,2884.2
2015/06/26 09:45,4495.4,9135.8,2887.6
2015/06/26 09:50,4494.8,9120,2884.6
2015/06/26 09:55,4505,9119.4,2892
2015/06/26 10:00,4581.4,9270,2941.8
2015/06/26 10:05,4583.2,9228.2,2950.4
2015/06/26 10:10,4600.4,9257.2,2958.2
2015/06/26 10:15,4566.4,9173.4,2940
2015/06/26 10:20,4602.8,9243,2963
2015/06/26 10:25,4580.4,9178.8,2950.8
2015/06/26 10:30,4510.4,9012,2908.8
2015/06/26 10:35,4492.2,9012.6,2900
2015/06/26 10:40,4521.8,9039.8,2923.6
2015/06/26 10:45,4508,9008.6,2914
2015/06/26 10:50,4462,8938.4,2888.6
2015/06/26 10:55,4491,8959.2,2908.8
2015/06/26 11:00,4476.2,8906.4,2905.6
2015/06/26 11:05,4452.8,8859.6,2890.2
2015/06/26 11:10,4453.8,8835.4,2897
2015/06/26 11:15,4445.8,8827.8,2892.8
2015/06/26 11:20,4439.8,8794.2,2888
2015/06/26 11:25,4408.2,8833.4,2854.2
2015/06/26 11:30,4486.8,8936.2,2904
2015/06/26 13:00,4480,8954.8,2897.6
2015/06/26 13:05,4438.2,8817.6,2883.6
2015/06/26 13:10,4442.6,8843,2885
2015/06/26 13:15,4441.8,8852,2885
2015/06/26 13:20,4430,8845.2,2872.6
2015/06/26 13:25,4443.2,8848.2,2884
2015/06/26 13:30,4386.2,8759.6,2841.8
2015/06/26 13:35,4393.8,8775.2,2849
2015/06/26 13:40,4340,8692.2,2812.2
2015/06/26 13:45,4334.8,8682.2,2818.8
2015/06/26 13:50,4349.4,8710,2822.2
2015/06/26 13:55,4376.4,8725.8,2841.4
2015/06/26 14:00,4340.6,8680.2,2816.6
2015/06/26 14:05,4273,8639.4,2763
2015/06/26 14:10,4249.8,8629,2725.4
2015/06/26 14:15,4272,8629,2749.2
2015/06/26 14:20,4260,8629,2738.2
2015/06/26 14:25,4247,8629,2716.6
2015/06/26 14:30,4238.8,8629,2709.8
2015/06/26 14:35,4216.2,8629,2701.2
2015/06/26 14:40,4212.4,8629,2670.4
2015/06/26 14:45,4212.4,8629,2670.6
2015/06/26 14:50,4212.4,8629,2680.6
2015/06/26 14:55,4212.4,8629,2705.8
2015/06/26 15:00,4212.4,8629,2687
2015/06/26 15:05,4212.4,8629,2695.8
2015/06/26 15:10,4212.4,8629,2680.4
2015/06/26 15:14,4212.4,8629,2680.4
2015/06/29 09:15,4360.2,8712.4,2810.8
2015/06/29 09:20,4324,8610,2797.2
2015/06/29 09:25,4320.2,8534.6,2805.2
2015/06/29 09:30,4326.4,8680,2795.8
2015/06/29 09:35,4285.8,8505,2775
2015/06/29 09:40,4210.4,8305.2,2734.8
2015/06/29 09:45,4338.8,8537.6,2797
2015/06/29 09:50,4309.4,8462.8,2784.6
2015/06/29 09:55,4318,8500,2791.4
2015/06/29 10:00,4316,8463.4,2790.4
2015/06/29 10:05,4367.8,8594.2,2816.6
2015/06/29 10:10,4375.8,8644.2,2816.6
2015/06/29 10:15,4367.8,8610,2813.6
2015/06/29 10:20,4345.2,8550.8,2802.4
2015/06/29 10:25,4353,8520,2812.4
2015/06/29 10:30,4315.2,8412.2,2788.4
2015/06/29 10:35,4329.4,8442.8,2799.8
2015/06/29 10:40,4325,8407.8,2801.8
2015/06/29 10:45,4292.2,8332.4,2779.6
2015/06/29 10:50,4283.2,8305,2777.2
2015/06/29 10:55,4222,8159.6,2741
2015/06/29 11:00,4239,8234.8,2746.2
2015/06/29 11:05,4180.6,8046.4,2719.8
2015/06/29 11:10,4161.4,7997.2,2715.4
2015/06/29 11:15,4220.2,8200.6,2740
2015/06/29 11:20,4239.2,8240.2,2745.6
2015/06/29 11:25,4123.2,8006.6,2675.2
2015/06/29 11:30,4136.8,8098.4,2684
2015/06/29 13:00,4078.4,8003,2642.6
2015/06/29 13:05,4039,7850,2617
2015/06/29 13:10,4024.8,7793.4,2611.6
2015/06/29 13:15,3939.8,7768.4,2566.8
2015/06/29 13:20,3826.2,7768.4,2496.6
2015/06/29 13:25,3926,7768.4,2566.8
2015/06/29 13:30,4036.6,7786.6,2644.6
2015/06/29 13:35,3999,7768.4,2638.6
2015/06/29 13:40,4166.6,8000.8,2717.6
2015/06/29 13:45,4132.2,7941.4,2700.6
2015/06/29 13:50,4031.8,7778.8,2635
2015/06/29 13:55,4062,7809.6,2663
2015/06/29 14:00,4198.6,8030,2740.6
2015/06/29 14:05,4265.4,8192,2788
2015/06/29 14:10,4219.2,8071.6,2758.2
2015/06/29 14:15,4212.4,8052,2750.8
2015/06/29 14:20,4130,7888.6,2699.6
2015/06/29 14:25,4045.4,7774.2,2663.4
2015/06/29 14:30,4075.6,7779.4,2685
2015/06/29 14:35,3985.8,7768.4,2644
2015/06/29 14:40,4050.2,7791.8,2678.2
2015/06/29 14:45,4040.6,7782,2666.4
2015/06/29 14:50,3969,7768.4,2626.6
2015/06/29 14:55,3988.2,7768.4,2643.8
2015/06/29 15:00,3952.8,7768.4,2638.8
2015/06/29 15:05,4016.4,7768.4,2675.8
2015/06/29 15:10,4007.8,7768.4,2649
2015/06/29 15:15,4014.2,7768.4,2654.8
2015/06/30 09:15,4085.4,7729.2,2712.6
2015/06/30 09:20,4080.2,7775.8,2704.4
2015/06/30 09:25,4067,7742.2,2707.8
2015/06/30 09:30,4122.4,7891.4,2722.4
2015/06/30 09:35,4195.8,8077,2754.4
2015/06/30 09:40,4132.2,7887.8,2712.4
2015/06/30 09:45,4119,7856,2702
2015/06/30 09:50,4165,8000,2724.6
2015/06/30 09:55,4174,8009.6,2727.8
2015/06/30 10:00,4130.2,7875.4,2705.2
2015/06/30 10:05,4087.8,7837.8,2678
2015/06/30 10:10,4077.8,7785.6,2678.6
2015/06/30 10:15,4075.8,7782.4,2676.2
2015/06/30 10:20,4064.6,7733.2,2668
2015/06/30 10:25,4022.8,7648.8,2657.2
2015/06/30 10:30,4069.4,7677.8,2689.2
2015/06/30 10:35,4019.8,7653,2654.2
2015/06/30 10:40,4021.8,7650.2,2656.2
2015/06/30 10:45,4029.6,7627,2663.2
2015/06/30 10:50,4101.2,7834.6,2690.4
2015/06/30 10:55,4094.8,7827.6,2687.2
2015/06/30 11:00,4089.6,7801.8,2683.6
2015/06/30 11:05,4082,7786.4,2682.8
2015/06/30 11:10,4141,7969,2707.4
2015/06/30 11:15,4172.2,8031.4,2722
