Date,shanghai,shenzhen
6/30/09,2959.36,11566.61
7/1/09,3008.15,11848.75
7/2/09,3060.25,11970.72
7/3/09,3088.37,12258.79
7/6/09,3124.67,12489.93
7/7/09,3089.45,12362.44
7/8/09,3080.77,12488.58
7/9/09,3123.03,12637.94
7/10/09,3113.93,12706.01
7/13/09,3080.56,12660.55
7/14/09,3145.16,12991.06
7/15/09,3188.55,13079.26
7/16/09,3183.74,13081.89
7/17/09,3189.74,13131.97
7/20/09,3266.92,13381.22
7/21/09,3213.21,13177.21
7/22/09,3296.62,13353.21
7/23/09,3328.49,13521.65
7/24/09,3372.6,13531.72
7/27/09,3435.21,13743.4
7/28/09,3438.37,13836.66
7/29/09,3266.43,13070.6
7/30/09,3321.56,13272.53
7/31/09,3412.06,13670.72
8/3/09,3462.59,13856.99
8/4/09,3471.44,13904.55
8/5/09,3428.5,13782.94
8/6/09,3356.33,13495.97
8/7/09,3260.69,12975.26
8/10/09,3249.76,12973.65
8/11/09,3264.73,13137.11
8/12/09,3112.72,12591.66
8/13/09,3140.56,12802.91
8/14/09,3046.97,12499.75
8/17/09,2870.63,11668.8
8/18/09,2910.88,11773.3
8/19/09,2785.58,11209.93
8/20/09,2911.58,11648.35
8/21/09,2960.77,11892.02
8/24/09,2993.43,12075.8
8/25/09,2915.8,11688.17
8/26/09,2967.6,11995.03
8/27/09,2946.4,11897.74
8/28/09,2860.69,11450.08
8/31/09,2667.75,10585.09
9/1/09,2683.72,10614.28
9/2/09,2714.97,10738.95
9/3/09,2845.02,11404.05
9/4/09,2861.61,11519.68
9/7/09,2881.12,11635.45
9/8/09,2930.48,11923.34
9/9/09,2946.26,12047.22
9/10/09,2924.88,11887.02
9/11/09,2989.79,12096.26
9/14/09,3026.74,12385.06
9/15/09,3033.73,12438.24
9/16/09,2999.71,12294.88
9/17/09,3060.26,12473.61
9/18/09,2962.67,11977.4
9/21/09,2967.01,12045.21
9/22/09,2897.55,11813.46
9/23/09,2842.72,11462.33
9/24/09,2853.55,11475.88
9/25/09,2838.84,11384.16
9/28/09,2763.52,11086.71
9/29/09,2754.54,11069.28
9/30/09,2779.43,11206.85
10/9/09,2911.72,11801.23
10/12/09,2894.48,11743.89
10/13/09,2936.19,11874.9
10/14/09,2970.53,11975.91
10/15/09,2979.79,12010.18
10/16/09,2976.63,12033.37
10/19/09,3038.27,12483.27
10/20/09,3084.45,12676.24
10/21/09,3070.59,12692.72
10/22/09,3051.41,12624.68
10/23/09,3107.85,12843.21
10/26/09,3109.57,12815.26
10/27/09,3021.46,12412.45
10/28/09,3031.33,12505.33
10/29/09,2960.47,12193.16
10/30/09,2995.85,12297.16
11/2/09,3076.65,12715.65
11/3/09,3114.23,12859.86
11/4/09,3128.54,12931.21
11/5/09,3155.05,12901.7
11/6/09,3164.04,12987.2
11/9/09,3175.59,13036.3
11/10/09,3178.61,13151.49
11/11/09,3175.19,13106.92
11/12/09,3172.95,13180.28
11/13/09,3187.65,13264.4
11/16/09,3275.05,13699.68
11/17/09,3282.89,13671.08
11/18/09,3303.23,13642.35
11/19/09,3320.61,13699.55
11/20/09,3308.35,13695.15
11/23/09,3338.66,13854.66
11/24/09,3223.53,13453.28
11/25/09,3290.17,13814.55
11/26/09,3170.98,13287.37
11/27/09,3096.26,12876.15
11/30/09,3195.3,13486.77
12/1/09,3235.36,13682.17
12/2/09,3269.75,13800.5
12/3/09,3264.63,13759.84
12/4/09,3317.04,13884.93
12/7/09,3331.9,14051.52
12/8/09,3296.66,13930.28
12/9/09,3239.57,13772.17
12/10/09,3254.26,13868.8
12/11/09,3247.32,13875.87
12/14/09,3302.9,13940.44
12/15/09,3274.46,13825.84
12/16/09,3255.21,13664.97
12/17/09,3179.08,13391.72
12/18/09,3113.89,12914.97
12/21/09,3122.97,13011.15
12/22/09,3050.52,12647.51
12/23/09,3073.78,12813.29
12/24/09,3153.41,13305.31
12/25/09,3141.35,13289.94
12/28/09,3188.78,13463.98
12/29/09,3211.76,13503.99
12/30/09,3262.6,13644.47
12/31/09,3277.14,13699.97
1/4/10,3243.76,13533.54
1/5/10,3282.18,13517.38
1/6/10,3254.22,13505.18
1/7/10,3192.78,13235.48
1/8/10,3196,13267.44
1/11/10,3212.75,13161.09
1/12/10,3273.97,13381.25
1/13/10,3172.66,13016.56
1/14/10,3215.55,13204.19
1/15/10,3224.15,13264.37
1/18/10,3237.1,13361.52
1/19/10,3246.87,13350.67
1/20/10,3151.85,12916.15
1/21/10,3158.86,12917.15
1/22/10,3128.59,12595.94
1/25/10,3094.41,12470.19
1/26/10,3019.39,12162.56
1/27/10,2986.61,12046.78
1/28/10,2994.14,12120.48
1/29/10,2989.29,12137.2
2/1/10,2941.36,11989.11
2/2/10,2934.71,11912.93
2/3/10,3003.84,12262.57
2/4/10,2995.31,12169.48
2/5/10,2939.4,11917.14
2/8/10,2935.17,11947.34
2/9/10,2948.84,11970.44
2/10/10,2982.5,12185.38
2/11/10,2985.5,12224.6
2/12/10,3018.13,12304.78
2/22/10,3003.4,12213.54
2/23/10,2982.57,12069.21
2/24/10,3022.18,12282.09
2/25/10,3060.62,12494.27
2/26/10,3051.94,12436.66
3/1/10,3087.84,12588.26
3/2/10,3073.11,12548.91
3/3/10,3097,12612.69
3/4/10,3023.37,12312.89
3/5/10,3031.06,12341.74
3/8/10,3053.23,12437.57
3/9/10,3069.14,12507.66
3/10/10,3048.93,12391.65
3/11/10,3051.28,12367.69
3/12/10,3013.41,12169.11
3/15/10,2976.94,11903.33
3/16/10,2992.84,11948.76
3/17/10,3050.48,12233.77
3/18/10,3046.09,12236.73
3/19/10,3067.75,12352.92
3/22/10,3074.58,12352.45
3/23/10,3053.13,12304.98
3/24/10,3056.81,12290.04
3/25/10,3019.18,12086.9
3/26/10,3059.72,12240.36
3/29/10,3123.8,12552.45
3/30/10,3128.47,12593.04
3/31/10,3109.11,12494.35
4/1/10,3147.42,12686.06
4/2/10,3157.96,12767.86
4/6/10,3158.68,12702.84
4/7/10,3148.22,12631.97
4/8/10,3118.71,12427
4/9/10,3145.35,12555.12
4/12/10,3129.26,12399.2
4/13/10,3161.25,12511.89
4/14/10,3166.18,12557.7
4/15/10,3164.97,12513.29
4/16/10,3130.3,12416.86
4/19/10,2980.3,11644.58
4/20/10,2979.53,11538.98
4/21/10,3033.28,11766.82
4/22/10,2999.48,11703.96
4/23/10,2983.54,11702.87
4/26/10,2969.5,11602.63
4/27/10,2907.93,11355.37
4/28/10,2900.33,11333.85
4/29/10,2868.43,11196.35
4/30/10,2870.61,11162.54
5/4/10,2835.28,10960.77
5/5/10,2857.15,11003.73
5/6/10,2739.7,10422.56
5/7/10,2688.38,10146.43
5/10/10,2698.76,10264.05
5/11/10,2647.57,10091.2
5/12/10,2655.71,10146.63
5/13/10,2710.51,10417.8
5/14/10,2696.63,10330.14
5/17/10,2559.93,9731.72
5/18/10,2594.78,10003.81
5/19/10,2587.81,9991.4
5/20/10,2555.94,9945.55
5/21/10,2583.52,10209.07
5/24/10,2673.42,10620.13
5/25/10,2622.63,10365.22
5/26/10,2625.79,10361.7
5/27/10,2655.92,10543.33
5/28/10,2655.77,10495.65
5/31/10,2592.15,10204.17
6/1/10,2568.28,10098.45
6/2/10,2571.42,10188.14
6/3/10,2552.66,10118.04
6/4/10,2553.59,10187.2
6/7/10,2511.73,9992.67
6/8/10,2513.95,10038.78
6/9/10,2583.87,10346.27
6/10/10,2562.58,10222.22
6/11/10,2569.94,10239.33
6/17/10,2560.25,10162.37
6/18/10,2513.22,9966.54
6/21/10,2586.21,10309.61
6/22/10,2588.7,10345.55
6/23/10,2569.87,10256.27
6/24/10,2566.75,10250.9
6/25/10,2552.82,10104.83
6/28/10,2535.28,10012.05
6/29/10,2427.05,9508.91
6/30/10,2398.37,9386.94
7/1/10,2373.79,9203.91
7/2/10,2382.9,9227.89
7/5/10,2363.95,9171.03
7/6/10,2409.42,9363.02
7/7/10,2421.12,9485.43
7/8/10,2415.15,9465.8
7/9/10,2470.92,9816.86
7/12/10,2490.72,9959.22
7/13/10,2450.29,9801.76
7/14/10,2470.44,9803.72
7/15/10,2424.3,9718.72
7/16/10,2424.27,9806.64
7/19/10,2475.42,10097.1
7/20/10,2528.73,10339.43
7/21/10,2535.39,10324.13
7/22/10,2562.41,10471.77
7/23/10,2572.03,10527.95
7/26/10,2588.68,10591.13
7/27/10,2575.37,10566.21
7/28/10,2633.66,10825.17
7/29/10,2648.12,10838.91
7/30/10,2637.5,10785.35
8/2/10,2672.52,11004.74
8/3/10,2627,10830.7
8/4/10,2638.52,10870.38
8/5/10,2620.76,10768.08
8/6/10,2658.39,10942.93
8/9/10,2672.53,11017.41
8/10/10,2595.27,10715.39
8/11/10,2607.5,10806.63
8/12/10,2575.48,10680.02
8/13/10,2606.7,10886.57
8/16/10,2661.71,11164.79
8/17/10,2671.89,11281.97
8/18/10,2666.3,11282.33
8/19/10,2687.98,11321.17
8/20/10,2642.31,11090.46
8/23/10,2639.37,11078.86
8/24/10,2650.31,11214.24
8/25/10,2596.58,10963.99
8/26/10,2603.48,11009.49
8/27/10,2610.74,11034.73
8/30/10,2652.66,11303.33
8/31/10,2638.8,11338.71
9/1/10,2622.88,11318.74
9/2/10,2655.78,11465.15
9/3/10,2655.39,11467.09
9/6/10,2696.25,11656.08
9/7/10,2698.36,11682.7
9/8/10,2695.29,11722.78
9/9/10,2656.35,11465.35
9/10/10,2663.21,11530.99
9/13/10,2688.32,11690.35
9/14/10,2688.52,11665.41
9/15/10,2652.5,11412.1
9/16/10,2602.47,11164.02
9/17/10,2598.69,11208.25
9/20/10,2588.71,11150.33
9/21/10,2591.55,11210.74
9/27/10,2627.97,11409.81
9/28/10,2611.35,11274.49
9/29/10,2610.68,11223.86
9/30/10,2655.66,11468.54
10/8/10,2738.74,11911.37
10/11/10,2806.94,12237.65
10/12/10,2841.41,12373.28
10/13/10,2861.36,12603
10/14/10,2879.64,12507.71
10/15/10,2971.16,12765.5
10/18/10,2955.23,12649.27
10/19/10,3001.85,12970.2
10/20/10,3003.95,13130.01
10/21/10,2983.53,13111.52
10/22/10,2975.04,13224.98
10/25/10,3051.42,13734.2
10/26/10,3041.54,13729.96
10/27/10,2997.05,13452.17
10/28/10,2992.58,13445.03
10/29/10,2978.84,13367.24
11/1/10,3054.02,13743.77
11/2/10,3045.43,13646.46
11/3/10,3030.99,13392.7
11/4/10,3086.94,13595.73
11/5/10,3129.5,13733.36
11/8/10,3159.51,13807.3
11/9/10,3135,13714.29
11/10/10,3115.36,13705.68
11/11/10,3147.74,13684.94
11/12/10,2985.44,12726.54
11/15/10,3014.41,12808.09
11/16/10,2894.54,12217.27
11/17/10,2838.86,11917.49
11/18/10,2865.45,12146.15
11/19/10,2888.57,12295.85
11/22/10,2884.37,12303.55
11/23/10,2828.28,12062.41
11/24/10,2859.94,12407.66
11/25/10,2898.26,12604.08
11/26/10,2871.7,12539.01
11/29/10,2866.36,12536.55
11/30/10,2820.18,12336.29
12/1/10,2823.45,12310.38
12/2/10,2843.61,12409.02
12/3/10,2842.43,12443
12/6/10,2857.18,12422.79
12/7/10,2875.86,12657
12/8/10,2848.55,12615.41
12/9/10,2810.95,12353.27
12/10/10,2841.04,12460.46
12/13/10,2922.95,12905.02
12/14/10,2927.08,12926.62
12/15/10,2911.41,12829.36
12/16/10,2898.14,12795.68
12/17/10,2893.74,12759.6
12/20/10,2852.92,12557.55
12/21/10,2904.12,12872.45
12/22/10,2877.9,12766.95
12/23/10,2855.22,12644.58
12/24/10,2835.16,12556.85
12/27/10,2781.4,12303.19
12/28/10,2732.99,12063.8
12/29/10,2751.53,12114.56
12/30/10,2759.57,12138.9
12/31/10,2808.08,12458.55
1/4/11,2852.65,12714.51
1/5/11,2838.59,12647.63
1/6/11,2824.2,12599.66
1/7/11,2838.8,12573.94
1/10/11,2791.81,12331.16
1/11/11,2804.05,12385.17
1/12/11,2821.3,12409.98
1/13/11,2827.71,12423.34
1/14/11,2791.34,12294.17
1/17/11,2706.66,11734.62
1/18/11,2708.98,11771.59
1/19/11,2758.1,12066.55
1/20/11,2677.65,11566.74
1/21/11,2715.29,11639.96
1/24/11,2695.72,11488.92
1/25/11,2677.43,11446.37
1/26/11,2708.81,11599.67
1/27/11,2749.15,11795.33
1/28/11,2752.75,11894.23
1/31/11,2790.69,11994.68
2/1/11,2798.96,11991.51
2/9/11,2774.06,11807.93
2/10/11,2818.16,12170.51
2/11/11,2827.33,12292.49
2/14/11,2899.13,12737.8
2/15/11,2899.24,12711.58
2/16/11,2923.9,12884.87
2/17/11,2926.96,12788.34
2/18/11,2899.79,12613.11
2/21/11,2932.25,12872.47
2/22/11,2855.52,12473.33
2/23/11,2862.63,12492.71
2/24/11,2878.6,12578.43
2/25/11,2878.56,12633.88
2/28/11,2905.05,12902.44
3/1/11,2918.92,12948.72
3/2/11,2913.81,12880.27
3/3/11,2902.98,12698.16
3/4/11,2942.31,12893.84
3/7/11,2996.21,13140.88
3/8/11,2999.94,13144.18
3/9/11,3002.15,13158.22
3/10/11,2957.14,13004.86
3/11/11,2933.8,12848.02
3/14/11,2937.63,12958.29
3/15/11,2896.26,12705.32
3/16/11,2930.8,12865.75
3/17/11,2897.3,12650.67
3/18/11,2906.89,12721.99
3/21/11,2909.14,12643.73
3/22/11,2919.14,12667.26
3/23/11,2948.48,12845.53
3/24/11,2946.71,12771.46
3/25/11,2977.81,12942.07
3/28/11,2984,12875.52
3/29/11,2958.08,12677.61
3/30/11,2955.77,12661.22
3/31/11,2928.11,12562.9
4/1/11,2967.41,12699.42
4/6/11,3001.36,12740.87
4/7/11,3007.91,12890.66
4/8/11,3030.02,13036.23
4/11/11,3022.75,12925.05
4/12/11,3021.37,12902.22
4/13/11,3050.4,13102.08
4/14/11,3042.64,12991.93
4/15/11,3050.53,12965.75
4/18/11,3057.33,13001.33
4/19/11,2999.04,12799.24
4/20/11,3007.04,12753.85
4/21/11,3026.67,12798.75
4/22/11,3010.52,12708.42
4/25/11,2964.95,12508.01
4/26/11,2938.98,12448.48
4/27/11,2925.41,12358.88
4/28/11,2887.04,12149.25
4/29/11,2911.51,12312.99
5/3/11,2932.19,12423.46
5/4/11,2866.02,12070.41
5/5/11,2872.4,12085.99
5/6/11,2863.89,12067.61
5/9/11,2872.46,12125.01
5/10/11,2890.63,12216.94
5/11/11,2883.42,12202.62
5/12/11,2844.08,12072.21
5/13/11,2871.03,12156.61
5/16/11,2849.07,12051.24
5/17/11,2852.77,12128.5
5/18/11,2872.77,12230.69
5/19/11,2859.57,12158.11
5/20/11,2858.46,12161.03
5/23/11,2774.57,11742.19
5/24/11,2767.06,11749.92
5/25/11,2741.74,11615.42
5/26/11,2736.53,11530.7
5/27/11,2709.95,11492.71
5/30/11,2706.36,11478.21
5/31/11,2743.47,11665.14
6/1/11,2743.57,11699.83
6/2/11,2705.18,11506.52
6/3/11,2728.02,11642.4
6/7/11,2744.3,11741.26
6/8/11,2750.29,11761.1
6/9/11,2703.35,11513.2
6/10/11,2705.14,11593.38
6/13/11,2700.38,11521.98
6/14/11,2730.04,11732.04
6/15/11,2705.43,11615.97
6/16/11,2664.28,11435.99
6/17/11,2642.82,11409.16
6/20/11,2621.25,11328.67
6/21/11,2646.48,11509.98
6/22/11,2649.32,11543.65
6/23/11,2688.25,11775.32
6/24/11,2746.21,11996.08
6/27/11,2758.23,12026.29
6/28/11,2759.2,12047.09
6/29/11,2728.48,11913.2
6/30/11,2762.08,12110.93
7/1/11,2759.36,12178.08
7/4/11,2812.82,12441.17
7/5/11,2816.36,12440.37
7/6/11,2810.48,12425.68
7/7/11,2794.27,12392.93
7/8/11,2797.77,12404.34
7/11/11,2802.69,12438.56
7/12/11,2754.58,12268.19
7/13/11,2795.48,12479.15
7/14/11,2810.44,12440.83
7/15/11,2820.17,12506.94
7/18/11,2816.69,12490.55
7/19/11,2796.98,12381.46
7/20/11,2794.21,12393.99
7/21/11,2765.89,12301.41
7/22/11,2770.79,12352.5
7/25/11,2688.75,11966.24
7/26/11,2703.03,12008.53
7/27/11,2723.49,12116.86
7/28/11,2708.78,12085.92
7/29/11,2701.73,11990.43
8/1/11,2703.78,12002.42
8/2/11,2679.26,11932.04
8/3/11,2678.49,11922.37
8/4/11,2684.04,11934.41
8/5/11,2626.42,11701.76
8/8/11,2526.82,11312.63
8/9/11,2526.07,11315.08
8/10/11,2549.18,11449.58
8/11/11,2581.51,11627.49
8/12/11,2593.17,11651.29
8/15/11,2626.77,11767.74
8/16/11,2608.17,11665.41
8/17/11,2601.26,11598.28
8/18/11,2559.47,11414.16
8/19/11,2534.36,11301.53
8/22/11,2515.86,11112.64
8/23/11,2554.02,11243.42
8/24/11,2541.09,11238.95
8/25/11,2615.26,11598.93
8/26/11,2612.19,11568.17
8/29/11,2576.41,11372.38
8/30/11,2566.59,11344.45
8/31/11,2567.34,11397.48
9/1/11,2556.04,11352.86
9/2/11,2528.28,11228.3
9/5/11,2478.74,10954.9
9/6/11,2470.52,10778.43
9/7/11,2516.09,11011.18
9/8/11,2498.94,10933.31
9/9/11,2497.75,10892.39
9/13/11,2471.3,10775.3
9/14/11,2484.83,10822.4
9/15/11,2479.05,10848.02
9/16/11,2482.34,10878.23
9/19/11,2437.79,10657.63
9/20/11,2447.75,10679.3
9/21/11,2512.96,10991.85
9/22/11,2443.06,10660.47
9/23/11,2433.16,10538.4
9/26/11,2393.18,10328.47
9/27/11,2415.05,10448.66
9/28/11,2392.06,10369.93
9/29/11,2365.34,10287.9
9/30/11,2359.22,10292.33
10/10/11,2344.79,10170.75
10/11/11,2348.52,10065.47
10/12/11,2420,10425.93
10/13/11,2438.79,10481.84
10/14/11,2431.37,10438.26
10/17/11,2440.4,10513.49
10/18/11,2383.49,10226.93
10/19/11,2377.51,10105.74
10/20/11,2331.37,9796.23
10/21/11,2317.27,9697.21
10/24/11,2370.33,9957.62
10/25/11,2409.67,10203.4
10/26/11,2427.48,10315.75
10/27/11,2435.61,10323.29
10/28/11,2473.41,10561.99
10/31/11,2468.25,10480.91
11/1/11,2470.02,10441.7
11/2/11,2504.11,10581.75
11/3/11,2508.09,10624.12
11/4/11,2528.29,10699.49
11/7/11,2509.8,10591.66
11/8/11,2503.84,10541.1
11/9/11,2524.92,10625.88
11/10/11,2479.54,10477.55
11/11/11,2481.08,10418.93
11/14/11,2528.71,10645.68
11/15/11,2529.76,10583
11/16/11,2466.96,10313.33
11/17/11,2463.05,10303.16
11/18/11,2416.56,10025.17
11/21/11,2415.13,10033.79
11/22/11,2412.62,10028.2
11/23/11,2395.06,9957.32
11/24/11,2397.55,9966.74
11/25/11,2380.22,9886.25
11/28/11,2383.03,9884.7
11/29/11,2412.39,10012.94
11/30/11,2333.41,9693.38
12/1/11,2386.86,9917.86
12/2/11,2360.66,9808.23
12/5/11,2333.23,9586.08
12/6/11,2325.9,9586.94
12/7/11,2332.73,9606.25
12/8/11,2329.82,9580.52
12/9/11,2315.27,9480.27
12/12/11,2291.54,9376.28
12/13/11,2248.59,9190.88
12/14/11,2228.52,9093.03
12/15/11,2180.89,8871.09
12/16/11,2224.84,9081.94
12/19/11,2218.24,9054.08
12/20/11,2215.93,9031.67
12/21/11,2191.15,8884.25
12/22/11,2186.3,8909.35
12/23/11,2204.78,8976.52
12/26/11,2190.11,8876.19
12/27/11,2166.21,8711.55
12/28/11,2170.01,8739.73
12/29/11,2173.56,8781.32
12/30/11,2199.42,8918.82
1/4/12,2169.39,8695.99
1/5/12,2148.45,8600.26
1/6/12,2163.39,8634.42
1/9/12,2225.89,8946.09
1/10/12,2285.74,9281.25
1/11/12,2276.05,9239.21
1/12/12,2275.01,9200.93
1/13/12,2244.58,9030.59
1/16/12,2206.19,8827.47
1/17/12,2298.38,9264.09
1/18/12,2266.38,9115.27
1/19/12,2296.07,9300.22
1/20/12,2319.12,9466.14
1/30/12,2285.04,9274.85
1/31/12,2292.61,9303.65
2/1/12,2268.08,9193.39
2/2/12,2312.56,9382.13
2/3/12,2330.4,9436.99
2/6/12,2331.14,9448.64
2/7/12,2291.9,9266.71
2/8/12,2347.53,9557.58
2/9/12,2349.59,9560.73
2/10/12,2351.98,9590.95
2/13/12,2351.85,9585.08
2/14/12,2344.77,9543.78
2/15/12,2366.7,9673.44
2/16/12,2356.86,9622.83
2/17/12,2357.18,9615.34
2/20/12,2363.6,9616.65
2/21/12,2381.43,9695.87
2/22/12,2403.59,9862.54
2/23/12,2409.55,9918.94
2/24/12,2439.63,10124.15
2/27/12,2447.06,10177.33
2/28/12,2451.86,10161.86
2/29/12,2428.49,10054.84
3/1/12,2426.11,10060.96
3/2/12,2460.69,10299.93
3/5/12,2445,10226.44
3/6/12,2410.45,10093.81
3/7/12,2394.79,10054.87
3/8/12,2420.28,10171.13
3/9/12,2439.46,10334.38
3/12/12,2434.86,10300.5
3/13/12,2455.79,10427.24
3/14/12,2391.23,10094.89
3/15/12,2373.77,10086.56
3/16/12,2404.74,10279.3
3/19/12,2410.18,10296.17
3/20/12,2376.84,10116.39
3/21/12,2378.2,10090.44
3/22/12,2375.77,10038.95
3/23/12,2349.54,9885.25
3/26/12,2350.6,9946.14
3/27/12,2347.18,9841.38
3/28/12,2284.88,9531.15
3/29/12,2252.16,9418.22
3/30/12,2262.79,9410.26
4/5/12,2302.24,9709.03
4/6/12,2306.55,9786.19
4/9/12,2285.78,9710.91
4/10/12,2305.86,9795.97
4/11/12,2308.93,9802.32
4/12/12,2350.86,10007.65
4/13/12,2359.16,10043.72
4/16/12,2357.03,10000.31
4/17/12,2334.99,9839.92
4/18/12,2380.85,10069.53
4/19/12,2378.63,10015.41
4/20/12,2406.86,10131.04
4/23/12,2388.59,10076.05
4/24/12,2388.83,10041.89
4/25/12,2406.81,10162.01
4/26/12,2404.7,10201.65
4/27/12,2396.32,10180.39
5/2/12,2438.44,10424.94
5/3/12,2440.08,10468.38
5/4/12,2452.01,10573.6
5/7/12,2451.95,10612.89
5/8/12,2448.88,10524.68
5/9/12,2408.59,10294.58
5/10/12,2410.23,10277.62
5/11/12,2394.98,10211.41
5/14/12,2380.73,10093.38
5/15/12,2374.84,10131.81
5/16/12,2346.19,9916.47
5/17/12,2378.89,10079.48
5/18/12,2344.52,9903.09
5/21/12,2348.3,9977.56
5/22/12,2373.31,10180.27
5/23/12,2363.44,10143.2
5/24/12,2350.97,9984.58
5/25/12,2333.55,9884.96
5/28/12,2361.37,10104.1
5/29/12,2389.64,10214.74
5/30/12,2384.67,10162.34
5/31/12,2372.23,10141.41
6/1/12,2373.44,10145.8
6/4/12,2308.55,9874.52
6/5/12,2311.92,9847.12
6/6/12,2309.55,9812.98
6/7/12,2293.13,9755.64
6/8/12,2281.45,9707.18
6/11/12,2305.86,9849.77
6/12/12,2289.79,9790.2
6/13/12,2318.92,9950.05
6/14/12,2295.95,9885.29
6/15/12,2306.85,9885.64
6/18/12,2316.05,9979.06
6/19/12,2300.79,9848.16
6/20/12,2292.88,9821.79
6/21/12,2260.88,9682.69
6/25/12,2224.11,9414.21
6/26/12,2222.07,9446.59
6/27/12,2216.93,9416.5
6/28/12,2195.84,9383.27
6/29/12,2225.43,9500.32
7/2/12,2226.11,9566.45
7/3/12,2229.19,9607.33
7/4/12,2227.31,9569.16
7/5/12,2201.35,9412.64
7/6/12,2223.58,9690.16
7/9/12,2170.81,9496.68
7/10/12,2164.44,9476.72
7/11/12,2175.38,9588.29
7/12/12,2185.49,9753.49
7/13/12,2185.89,9792.49
7/16/12,2147.96,9540.89
7/17/12,2161.19,9560.03
7/18/12,2169.1,9514.17
7/19/12,2184.84,9509.49
7/20/12,2168.64,9333.21
7/23/12,2141.4,9186.02
7/24/12,2146.59,9262.77
7/25/12,2136.15,9155.34
7/26/12,2126,9081.9
7/27/12,2128.76,9087.13
7/30/12,2109.91,9071.06
7/31/12,2103.63,9059.22
8/1/12,2123.36,9165.97
8/2/12,2111.18,8995.62
8/3/12,2132.8,9076.62
8/6/12,2154.92,9212.21
8/7/12,2157.62,9229.27
8/8/12,2160.99,9210.67
8/9/12,2174.1,9337.54
8/10/12,2168.81,9238.2
8/13/12,2136.08,9039.22
8/14/12,2142.52,9089.62
8/15/12,2118.95,9048.61
8/16/12,2112.2,8973.38
8/17/12,2114.89,8883.61
8/20/12,2106.96,8838.63
8/21/12,2118.27,8849.49
8/22/12,2107.71,8726.02
8/23/12,2113.07,8730.55
8/24/12,2092.1,8579.28
8/27/12,2055.71,8402.15
8/28/12,2073.15,8400.36
8/29/12,2053.24,8270.91
8/30/12,2052.58,8220.08
8/31/12,2047.52,8210.99
9/3/12,2059.15,8361.67
9/4/12,2043.65,8243.83
9/5/12,2037.68,8242.59
9/6/12,2051.92,8288.26
9/7/12,2127.76,8709.07
9/10/12,2134.89,8769.54
9/11/12,2120.55,8739.47
9/12/12,2126.55,8786.73
9/13/12,2110.38,8691
9/14/12,2123.85,8740.05
9/17/12,2078.5,8483.69
9/18/12,2059.54,8390.15
9/19/12,2067.83,8431.74
9/20/12,2024.84,8202.2
9/21/12,2026.69,8201.53
9/24/12,2033.19,8310.94
9/25/12,2029.29,8284.25
9/26/12,2004.17,8193.37
9/27/12,2056.32,8486.27
9/28/12,2086.17,8679.22
10/8/12,2074.42,8540.08
10/9/12,2115.23,8743.86
10/10/12,2119.94,8773.68
10/11/12,2102.87,8665.09
10/12/12,2104.93,8650.19
10/15/12,2098.7,8621.97
10/16/12,2098.81,8645.54
10/17/12,2105.62,8641.18
10/18/12,2131.69,8798.2
10/19/12,2128.3,8796.42
10/22/12,2132.76,8829.44
10/23/12,2114.45,8686.47
10/24/12,2115.99,8653.91
10/25/12,2101.58,8602.8
10/26/12,2066.21,8414.85
10/29/12,2058.94,8376.55
10/30/12,2062.35,8394.24
10/31/12,2068.88,8469.8
11/1/12,2104.43,8663.15
11/2/12,2117.05,8679.68
11/5/12,2114.03,8654.74
11/6/12,2106,8589.87
11/7/12,2105.73,8561.2
11/8/12,2071.51,8399.38
11/9/12,2069.07,8356.67
11/12/12,2079.27,8391.9
11/13/12,2047.89,8234.6
11/14/12,2055.42,8283.56
11/15/12,2030.29,8186.06
11/16/12,2014.73,8118.15
11/19/12,2016.98,8060.54
11/20/12,2008.92,8052.79
11/21/12,2030.32,8150.84
11/22/12,2015.61,8047.52
11/23/12,2027.38,8114.74
11/26/12,2017.46,8016.07
11/27/12,1991.17,7936.74
11/28/12,1973.52,7854.06
11/29/12,1963.49,7808.96
11/30/12,1980.12,7903.25
12/3/12,1959.77,7710.88
12/4/12,1975.14,7801.75
12/5/12,2031.91,8091.68
12/6/12,2029.24,8071.49
12/7/12,2061.79,8189.68
12/10/12,2083.77,8265.79
12/11/12,2074.7,8220.54
12/12/12,2082.73,8246.06
12/13/12,2061.48,8171.35
12/14/12,2150.62,8530.9
12/17/12,2160.34,8600.33
12/18/12,2162.46,8592.63
12/19/12,2162.24,8639.56
12/20/12,2168.35,8693.23
12/21/12,2153.31,8658.35
12/24/12,2159.05,8631.37
12/25/12,2213.61,8891.57
12/26/12,2219.13,8940.68
12/27/12,2205.9,8939.85
12/28/12,2233.25,9026.99
12/31/12,2269.13,9116.48
1/4/13,2276.99,9096.07
1/7/13,2285.36,9108.47
1/8/13,2276.07,9110.45
1/9/13,2275.34,9154.87
1/10/13,2283.66,9170.05
1/11/13,2243,9017.73
1/14/13,2311.74,9316.27
1/15/13,2325.68,9381.69
1/16/13,2309.5,9355.48
1/17/13,2284.91,9309.23
1/18/13,2317.07,9432.3
1/21/13,2328.22,9562.85
1/22/13,2315.14,9536.36
1/23/13,2320.91,9548.31
1/24/13,2302.6,9444.08
1/25/13,2291.3,9357.13
1/28/13,2346.5,9618.92
1/29/13,2358.98,9704.66
1/30/13,2382.48,9783.84
1/31/13,2385.42,9667.67
